Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
11/26/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Credit Acceptance Corporation,TN,37167,,N/A,Web,11/26/2013,Closed with explanation,Yes,No,612378
11/07/2013,Debt collection,Payday loan,Communication tactics,Threatened to take legal action,,,Mutual Financial Partners,TX,78219,,N/A,Phone,12/06/2013,Closed,Yes,No,589913
11/26/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,PA,18062,,N/A,Web,11/26/2013,Closed with explanation,Yes,Yes,612384
11/14/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,Allied Interstate LLC,MO,65560,,N/A,Phone,11/21/2013,Closed with non-monetary relief,Yes,No,598468
11/07/2013,Credit card,,Closing/Cancelling account,,,,Synchrony Financial,NY,11434,,N/A,Phone,11/08/2013,Closed with explanation,Yes,No,589925
11/07/2013,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,"Expert Global Solutions, Inc.",FL,33331,,N/A,Web,11/12/2013,Closed with explanation,Yes,No,589926
11/26/2013,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,,,"Computer Credit, Inc.",FL,32712,,N/A,Web,11/26/2013,Closed with explanation,Yes,No,612392
11/07/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,GA,30038,,N/A,Web,11/07/2013,Closed,Yes,No,589824
11/14/2013,Credit card,,Billing disputes,,,,Citibank,GA,30215,Servicemember,N/A,Postal mail,11/21/2013,Closed with explanation,Yes,Yes,598487
11/07/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,MD,20662,Older American,N/A,Postal mail,12/04/2013,Closed with non-monetary relief,Yes,No,588954
11/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,Ad Astra Recovery Services Inc,NV,89130,Servicemember,N/A,Web,11/25/2013,Closed with explanation,Yes,No,613565
11/26/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,MA,02478,,N/A,Web,11/25/2013,Closed with explanation,Yes,No,612397
11/14/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,GA,30215,Servicemember,N/A,Postal mail,11/29/2013,Closed with explanation,Yes,Yes,598488
11/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Discover,FL,33463,,N/A,Web,11/26/2013,Closed with explanation,Yes,No,612398
11/26/2013,Debt collection,Medical,Communication tactics,Frequent or repeated calls,,,Allied Interstate LLC,WA,98942,Older American,N/A,Web,11/26/2013,Closed with non-monetary relief,Yes,No,612399
11/14/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",GA,30215,Servicemember,N/A,Postal mail,11/29/2013,Closed with non-monetary relief,Yes,Yes,598490
11/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,Encore Capital Group,NY,10021,Older American,N/A,Web,11/26/2013,Closed with non-monetary relief,Yes,No,612279
11/07/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NY,11201,,N/A,Phone,11/08/2013,Closed with explanation,Yes,No,589052
12/03/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Wells Fargo & Company,DC,20009,,N/A,Web,12/03/2013,Closed with explanation,Yes,Yes,619095
12/03/2013,Credit reporting,,Credit monitoring or identity protection,Billing dispute,,,Experian,RI,02828,,N/A,Web,12/03/2013,Closed with monetary relief,Yes,No,620344
11/14/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,"Amsher Collection Services, Inc.",AP,96672,Servicemember,N/A,Web,11/14/2013,Closed with non-monetary relief,Yes,No,598510
11/14/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,FL,33147,,N/A,Postal mail,11/14/2013,Closed with explanation,Yes,No,599862
11/07/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Citibank,MA,02215,,N/A,Web,11/07/2013,Closed with explanation,Yes,Yes,590658
11/07/2013,Debt collection,Payday loan,Improper contact or sharing of info,Contacted me after I asked not to,,,"Enova International, Inc.",DC,20011,,N/A,Web,11/08/2013,Closed with explanation,Yes,No,589960
11/14/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Five Lakes Agency,GA,30039,,N/A,Referral,11/18/2013,Closed with explanation,Yes,No,598522
11/07/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",GA,30038,,N/A,Web,11/07/2013,Closed with explanation,Yes,No,589825
11/26/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OH,44111,,N/A,Web,11/26/2013,Closed with explanation,Yes,No,614123
11/14/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Resurgent Capital Services L.P.,WA,98146,,N/A,Web,11/14/2013,Closed with monetary relief,Yes,No,598526
11/07/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"Account Discovery Systems, LLC",TX,78230,,N/A,Web,11/12/2013,Closed with explanation,Yes,No,589978
11/26/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,Commercial Recovery Systems,GA,31093,Servicemember,N/A,Web,11/26/2013,Closed,Yes,Yes,612432
11/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,GA,30168,,N/A,Referral,11/26/2013,Closed with explanation,Yes,Yes,612518
11/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,TX,78244,,N/A,Referral,12/02/2013,Closed with explanation,Yes,No,612637
11/26/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Valley National Bank,NJ,08854,,N/A,Referral,11/27/2013,Closed with non-monetary relief,Yes,Yes,612606
11/26/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,,,,N/A,Postal mail,12/02/2013,Closed with explanation,Yes,Yes,612437
12/03/2013,Credit card,,Credit line increase/decrease,,,,JPMorgan Chase & Co.,FL,33884,Older American,N/A,Phone,12/03/2013,Closed with explanation,Yes,No,619132
12/03/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,"CCS Financial Services, Inc.",AZ,85704,,N/A,Postal mail,12/03/2013,Closed with non-monetary relief,Yes,No,619134
12/03/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,Encore Capital Group,FL,33145,,N/A,Web,12/03/2013,Closed with explanation,Yes,No,619137
11/26/2013,Credit card,,Rewards,,,,Wells Fargo & Company,GA,30062,Older American,N/A,Fax,12/04/2013,Closed with explanation,Yes,No,612261
11/14/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,Ocwen,PA,15317,,N/A,Referral,11/14/2013,Closed,Yes,Yes,598564
11/07/2013,Credit card,,Billing disputes,,,,Citibank,,,,N/A,Phone,12/23/2013,Closed with explanation,Yes,No,590010
12/03/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,U.S. Bancorp,SD,57064,,N/A,Web,12/03/2013,Closed with explanation,Yes,No,619139
11/14/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,"Bayview Loan Servicing, LLC",MI,48093,,N/A,Postal mail,11/14/2013,Closed with explanation,Yes,Yes,597473
11/07/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Afni, Inc.",CA,94521,Older American,N/A,Phone,11/08/2013,Closed with explanation,Yes,No,590013
11/14/2013,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,Synchrony Financial,WV,25405,,N/A,Web,11/20/2013,Closed with explanation,Yes,No,598579
11/14/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,U.S. Bancorp,MO,65560,Older American,N/A,Phone,11/19/2013,Closed with explanation,Yes,No,598471
11/26/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Bank of America,CA,92210,,N/A,Web,11/26/2013,Closed with monetary relief,Yes,No,612457
11/14/2013,Credit card,,Billing disputes,,,,Capital One,MN,55356,,N/A,Web,11/14/2013,Closed with monetary relief,Yes,No,597451
12/03/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,GM Financial,CA,90832,Servicemember,N/A,Web,12/03/2013,Closed with explanation,Yes,Yes,618627
11/26/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,Citibank,CO,80516,,N/A,Web,12/11/2013,Closed with explanation,Yes,No,612460
11/07/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Caliber Home Loans, Inc",WA,98532,,N/A,Web,11/07/2013,Closed with explanation,Yes,Yes,591292
12/03/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,,,"Trident Asset Management, L.L.C.",VA,23451,,N/A,Web,12/03/2013,Closed with non-monetary relief,Yes,No,619164
11/26/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Citibank,SC,29229,,N/A,Web,11/27/2013,Closed with explanation,Yes,No,612465
11/07/2013,Debt collection,I do not know,Improper contact or sharing of info,Talked to a third party about my debt,,,"The CBE Group, Inc.",KS,67218,,N/A,Web,11/15/2013,Closed with explanation,Yes,No,590040
12/03/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,"Citizens Financial Group, Inc.",MA,02135,,N/A,Phone,12/04/2013,Closed with explanation,Yes,No,619167
11/07/2013,Debt collection,Credit card,Improper contact or sharing of info,Contacted employer after asked not to,,,"Cavalry Investments, LLC",FL,33487,,N/A,Web,11/07/2013,Closed with monetary relief,Yes,No,590047
12/03/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,Wells Fargo & Company,CA,91504,,N/A,Web,12/03/2013,Closed with explanation,Yes,No,619170
12/03/2013,Credit card,,Other,,,,JPMorgan Chase & Co.,NC,28216,,N/A,Postal mail,12/03/2013,Closed with explanation,Yes,No,620348
12/03/2013,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,,,Experian,NM,87035,,N/A,Web,12/03/2013,Closed with explanation,Yes,No,619150
12/03/2013,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,,,Equifax,FL,32801,,N/A,Web,12/03/2013,Closed with non-monetary relief,Yes,No,618629
11/07/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,HSBC North America Holdings Inc.,NY,14416,,N/A,Referral,11/08/2013,Closed with explanation,Yes,No,590219
11/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,NH,03833,,N/A,Web,11/26/2013,Closed with non-monetary relief,Yes,No,612497
11/07/2013,Credit card,,Other,,,,Amex,PA,19123,Servicemember,N/A,Phone,11/08/2013,Closed with explanation,Yes,No,590091
12/03/2013,Credit card,,Closing/Cancelling account,,,,"Northland Group, Inc.",TX,79423,,N/A,Web,12/05/2013,Closed with explanation,Yes,No,619209
11/26/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Wells Fargo & Company,OK,74105,"Older American, Servicemember",N/A,Phone,11/27/2013,Closed with explanation,Yes,No,612501
12/03/2013,Credit reporting,,Incorrect information on credit report,Personal information,,,Experian,OK,73147,Older American,N/A,Postal mail,12/04/2013,Closed with non-monetary relief,Yes,No,618603
11/26/2013,Mortgage,Other mortgage,Other,,,,Ocwen,,,,N/A,Postal mail,11/27/2013,Closed with explanation,Yes,No,612505
11/07/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,PNC Bank N.A.,MI,48212,,N/A,Phone,11/08/2013,Closed with monetary relief,Yes,No,589073
11/26/2013,Credit card,,Billing disputes,,,,Citibank,NJ,07663,,N/A,Email,12/10/2013,Closed with explanation,Yes,No,612515
12/03/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,NM,87401,,N/A,Postal mail,12/16/2013,Closed with explanation,Yes,No,619203
12/03/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,"Select Portfolio Servicing, Inc",CA,92867,,N/A,Web,12/03/2013,Closed with explanation,Yes,No,619924
12/03/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,OH,44035,,N/A,Web,12/03/2013,Closed with explanation,Yes,No,619233
12/03/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"Account Control Technology, Inc.",AK,99503,,N/A,Web,12/03/2013,Closed with non-monetary relief,Yes,No,622241
12/03/2013,Debt collection,I do not know,Disclosure verification of debt,Right to dispute notice not received,,,"FAIR COLLECTIONS & OUTSOURCING, INC.",TN,37083,,N/A,Web,12/03/2013,Closed with explanation,Yes,Yes,619244
12/04/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,NY,10019,,N/A,Referral,12/05/2013,Closed with explanation,Yes,No,621137
11/07/2013,Debt collection,Credit card,Improper contact or sharing of info,Contacted employer after asked not to,,,Synchrony Financial,MI,48207,,N/A,Web,11/07/2013,Closed with explanation,Yes,No,590151
12/10/2013,Credit card,,Credit determination,,,,Capital One,CA,92583,,N/A,Postal mail,12/12/2013,Closed with explanation,Yes,No,627661
11/07/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,MI,48009,,N/A,Referral,11/08/2013,Closed with explanation,Yes,No,589429
12/03/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"Convergent Resources, Inc.",MD,21076,,N/A,Web,12/05/2013,Closed with explanation,Yes,No,620262
11/26/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,JPMorgan Chase & Co.,AZ,85658,,N/A,Web,11/26/2013,Closed with explanation,Yes,No,613621
12/03/2013,Credit card,,Closing/Cancelling account,,,,JPMorgan Chase & Co.,CA,90210,,N/A,Phone,12/03/2013,Closed with explanation,Yes,No,619271
11/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,MO,63137,,N/A,Postal mail,01/10/2014,Closed with non-monetary relief,Yes,No,612574
11/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,Resurgent Capital Services L.P.,MI,48037,,N/A,Postal mail,11/26/2013,Closed with explanation,Yes,No,613568
12/11/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,"SunTrust Banks, Inc.",NC,28256,,N/A,Referral,12/16/2013,Closed with explanation,Yes,No,630046
11/26/2013,Debt collection,I do not know,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,,,Encore Capital Group,VA,24055,,N/A,Web,11/27/2013,Closed with explanation,Yes,No,612596
11/26/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,,,"R.M. Galicia, Inc.",CA,92596,,N/A,Web,11/26/2013,Closed with non-monetary relief,Yes,Yes,612597
12/03/2013,Credit card,,Other,,,,Synchrony Financial,CA,90063,,N/A,Web,12/11/2013,Closed with explanation,Yes,No,619296
11/26/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,Wells Fargo & Company,NM,87112,,N/A,Web,11/26/2013,Closed with explanation,Yes,No,612609
11/07/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Diversified Consultants, Inc.",TX,77065,,N/A,Web,11/07/2013,Closed with explanation,Yes,No,590234
11/07/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,Comerica,NC,27870,,N/A,Referral,11/08/2013,Closed with monetary relief,Yes,No,590499
12/03/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,NY,11213,,N/A,Web,12/03/2013,Closed with explanation,Yes,No,619312
12/17/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Wells Fargo & Company,NY,11561,,N/A,Referral,12/20/2013,Closed with monetary relief,Yes,No,636713
11/26/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,Encore Capital Group,WA,99207,"Older American, Servicemember",N/A,Web,12/12/2013,Closed with explanation,Yes,No,612625
11/07/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Ocwen,KY,41018,,N/A,Web,11/08/2013,Closed with explanation,Yes,No,590252
12/23/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",TN,37354,,N/A,Postal mail,01/09/2014,Closed with non-monetary relief,Yes,No,643313
